"message_id","F09F918D","F09F9881","E29DA4","F09F918F","F09F918E","F09FA4A3","F09FA494","F09FA4B7","other"
122726,96,0,18,0,0,0,0,0,0
124230,96,3,21,1,0,0,6,0,13
124345,96,0,0,19,0,0,0,0,0
124730,96,1,0,0,0,1,0,0,0
125296,96,0,0,0,0,1,0,0,0
125298,96,0,55,7,0,0,0,7,0
125511,96,0,21,0,0,0,0,0,0
125807,96,0,2,0,0,1,0,0,0
125837,96,19,0,6,0,0,0,0,0
126684,96,0,0,13,1,0,0,0,0
130673,96,0,0,2,0,0,0,0,3
133948,96,0,0,0,0,0,0,0,0
134242,96,0,0,5,0,0,0,0,4
137941,96,0,8,9,0,0,0,0,22
138623,96,0,10,30,0,0,0,0,0
141026,96,0,15,1,0,0,1,0,0
142015,96,6,1,1,0,9,0,0,0
143862,96,0,10,0,0,4,0,0,1
146649,96,0,6,4,0,0,1,0,13
147123,96,0,12,5,0,2,1,0,4
147725,96,0,3,1,0,2,0,0,0
148860,96,9,0,0,1,1,1,0,2
149127,96,16,10,1,1,1,0,0,2
149782,96,0,0,1,0,0,0,0,0
149787,96,0,13,1,0,0,0,0,1
112251,95,0,0,0,0,0,6,0,1
112881,95,0,5,0,0,10,0,0,0
113442,95,0,25,21,0,0,0,0,0
113471,95,0,0,0,0,0,0,0,0
113937,95,0,3,0,0,3,14,0,0
115084,95,0,2,0,0,0,0,0,0
115086,95,0,6,0,0,0,0,0,0
115594,95,0,0,13,0,1,7,0,0
116953,95,0,0,0,0,0,0,0,0
117439,95,0,15,0,0,0,0,0,0
117573,95,0,0,2,0,0,0,0,14
118157,95,0,0,0,3,0,7,0,0
118306,95,0,0,0,0,0,0,0,0
120174,95,0,8,0,1,0,1,0,0
120794,95,0,0,3,0,0,0,0,0
121331,95,0,12,10,0,1,0,0,0
122991,95,0,50,0,0,0,0,0,0
124060,95,0,3,7,0,1,2,0,0
124084,95,0,0,0,0,0,0,0,0
124505,95,0,0,10,0,0,0,0,0
124723,95,0,2,16,0,0,0,0,0
124795,95,0,0,2,0,0,0,0,0
124903,95,0,2,4,0,0,0,0,0
125680,95,0,0,31,1,0,4,0,0
126490,95,0,7,1,0,0,0,0,0
126571,95,0,25,0,0,0,0,0,0
128019,95,0,2,0,0,1,0,0,10
128250,95,5,0,6,0,0,0,0,0
128373,95,0,0,0,0,0,0,0,0
130456,95,0,5,15,0,0,0,0,1
130769,95,0,0,0,0,0,0,0,0
133182,95,0,3,12,0,1,0,0,0
133222,95,0,3,0,0,0,0,0,4
135083,95,0,0,13,0,1,0,0,0
135992,95,0,58,1,0,4,0,0,0
136272,95,0,2,31,0,0,10,0,0
139479,95,4,3,0,0,0,0,0,0
142815,95,0,5,19,0,1,0,0,0
145790,95,0,10,2,2,0,4,0,0
147716,95,0,5,0,0,3,0,0,0
148963,95,0,21,3,0,0,0,0,10
149196,95,0,10,15,0,0,0,0,0
149596,95,0,4,0,0,4,0,0,9
112406,94,0,19,7,0,0,0,0,11
112782,94,17,23,0,0,0,0,0,0
113178,94,0,5,43,0,0,0,0,0
113608,94,1,14,0,0,0,1,0,0
114455,94,0,0,0,0,0,0,0,0
114729,94,1,27,0,0,0,0,0,0
114952,94,0,0,16,0,0,0,0,0
115089,94,0,16,0,0,0,0,0,0
115350,94,22,0,13,0,9,0,0,0
116286,94,0,0,20,0,6,0,0,0
116552,94,0,16,0,0,2,18,0,0
117415,94,0,0,2,0,9,0,0,0
117549,94,0,0,1,0,0,0,0,0
118933,94,0,10,4,0,0,0,0,0
119170,94,0,50,21,0,0,0,4,0
119328,94,0,9,11,0,0,0,0,0
119688,94,0,25,0,0,2,0,0,4
120473,94,1,0,0,0,0,0,0,16
120694,94,0,35,15,0,0,0,0,0
120793,94,0,30,3,0,0,0,0,0
122652,94,0,0,2,0,1,0,0,22
123107,94,0,15,9,0,0,0,0,0
123456,94,0,37,0,0,0,0,0,1
124520,94,0,1,13,0,0,0,0,0
125622,94,0,5,0,1,2,0,0,0
125699,94,0,11,1,0,0,0,0,0
125801,94,0,0,15,0,1,0,0,0
125954,94,0,12,6,0,0,0,0,21
126031,94,0,25,7,0,0,0,0,0
127386,94,0,0,13,0,0,0,0,0
127990,94,9,0,2,0,5,0,0,0
131787,94,0,12,0,0,0,0,0,0
132201,94,0,2,3,2,0,0,0,0
132912,94,0,4,10,0,0,0,0,0
133143,94,0,4,21,0,0,0,0,0
133185,94,0,12,0,0,0,0,0,0
135892,94,0,18,0,0,1,0,0,0
136329,94,0,0,0,0,4,0,0,16
136356,94,0,15,4,0,1,0,0,9
138289,94,0,0,0,1,1,0,0,4
139877,94,2,8,0,1,2,10,0,0
139983,94,0,0,0,0,8,0,0,0
140388,94,0,0,0,0,1,2,0,0
141783,94,0,0,0,0,3,0,0,0
142964,94,0,0,14,0,0,0,0,0
143645,94,0,5,10,0,0,0,0,0
144077,94,0,10,26,0,1,0,0,0
144235,94,0,10,0,0,1,1,0,0
144404,94,0,1,9,0,0,0,0,0
144413,94,0,0,0,0,0,7,0,0
144932,94,0,21,22,0,0,0,0,0
147124,94,0,0,1,0,0,0,0,0
147287,94,0,0,0,6,3,0,0,0
147717,94,0,16,2,0,2,0,0,0
148964,94,0,26,3,1,8,0,0,0
149587,94,0,10,8,0,0,0,0,4
149757,94,0,3,9,0,0,3,0,0
112289,93,0,0,0,0,0,0,0,0
113799,93,0,1,0,0,9,0,0,0
114828,93,3,0,0,0,0,1,0,0
116642,93,0,0,7,1,0,0,0,0
117636,93,2,0,3,0,0,0,0,0
118107,93,0,16,0,0,0,0,0,0
118523,93,0,36,0,0,0,0,0,14
119617,93,0,7,5,0,1,1,0,0
121196,93,0,22,0,0,0,0,0,0
122982,93,0,0,14,0,4,0,0,0
124574,93,0,0,0,0,0,6,0,0
124815,93,0,1,1,0,0,0,0,0
125852,93,0,0,12,9,0,5,0,0
126377,93,0,4,22,0,0,0,0,0
126408,93,0,22,0,0,2,3,0,0
126525,93,0,31,0,0,0,0,0,0
126575,93,53,2,0,0,7,10,0,0
126791,93,0,13,12,0,6,0,0,0
127361,93,0,13,0,0,0,6,0,0
129625,93,0,41,8,0,0,0,5,0
130606,93,0,7,0,0,0,0,0,0
130753,93,0,11,2,0,0,0,0,0
132052,93,0,10,0,1,0,0,0,0
137382,93,0,0,0,0,0,0,0,0
137442,93,0,0,2,0,0,0,0,0
139011,93,4,10,0,0,0,0,0,0
139316,93,0,39,0,0,0,0,5,3
142891,93,0,25,12,0,0,0,0,0
143008,93,0,0,0,0,1,0,0,0
143747,93,0,0,0,0,0,0,0,8
144170,93,0,18,0,0,0,0,0,0
144418,93,0,24,4,0,1,0,0,16
145479,93,0,0,0,0,0,2,0,6
145676,93,0,28,1,0,1,0,0,0
146389,93,0,4,27,0,2,0,0,0
147264,93,0,1,0,1,6,0,0,0
147538,93,0,13,0,0,7,10,0,0
148897,93,0,0,0,0,0,0,0,0
112537,92,0,51,0,0,0,0,0,0
113440,92,0,0,2,0,1,2,0,34
113544,92,0,12,0,0,0,0,0,0
113918,92,0,4,0,0,0,0,0,1
113982,92,0,31,0,0,0,0,4,0
114408,92,0,13,4,0,0,0,0,0
114721,92,0,9,0,0,0,0,0,0
115793,92,0,4,0,0,0,5,0,0
115904,92,0,3,0,1,1,0,0,0
118283,92,0,3,0,0,1,5,0,0
118654,92,0,0,0,1,0,0,0,2
120735,92,0,12,0,0,0,0,0,6
122294,92,0,5,0,0,0,0,0,0
122515,92,0,14,0,0,0,0,0,0
123106,92,0,0,0,0,0,0,0,0
123322,92,1,0,0,0,0,0,0,0
123390,92,0,0,0,13,0,0,0,0
124163,92,0,0,10,1,0,0,0,0
124280,92,0,6,24,2,2,0,0,0
124720,92,0,0,4,0,0,0,0,0
125415,92,0,9,3,0,2,0,0,0
125708,92,0,7,0,0,0,0,0,0
126092,92,0,27,7,0,0,0,0,0
126323,92,0,2,3,0,1,0,0,0
126653,92,0,7,0,1,0,0,0,0
126975,92,0,13,0,0,0,0,0,0
127197,92,0,8,22,0,0,0,0,0
128071,92,0,0,2,0,0,0,0,0
129411,92,0,25,18,0,0,0,0,0
131971,92,0,12,4,0,2,0,0,0
133801,92,5,6,3,0,0,0,0,18
134148,92,37,1,0,1,11,0,0,0
134932,92,0,4,0,0,4,0,0,0
135863,92,0,10,1,0,0,0,0,0
136319,92,2,0,19,0,0,2,0,0
136511,92,0,8,8,0,0,12,0,0
137056,92,0,9,8,0,1,1,0,0
137761,92,0,8,2,0,0,0,0,0
138470,92,0,8,25,0,0,0,0,0
138547,92,0,3,0,0,0,2,0,0
139978,92,0,24,0,0,3,0,0,0
140160,92,0,10,0,0,0,2,0,1
140389,92,0,1,22,0,2,1,0,0
140984,92,0,50,0,0,0,1,2,0
143974,92,0,1,0,0,0,0,0,3
146519,92,0,8,17,0,1,2,0,1
112360,91,17,7,0,0,4,0,0,0
113476,91,4,21,0,0,0,0,0,24
113778,91,0,0,1,1,0,15,0,0
114043,91,0,0,0,0,5,1,0,0
114296,91,0,1,2,0,11,0,0,6
114642,91,0,19,6,0,0,0,0,0
116676,91,0,0,0,0,7,0,0,0
116831,91,0,0,1,0,0,10,0,0
118262,91,1,19,9,0,0,0,0,0
119625,91,0,0,0,1,0,0,0,14
120587,91,2,46,0,0,0,0,0,0
120970,91,2,26,4,0,1,0,0,0
120990,91,0,2,0,0,2,0,0,10
121062,91,0,7,11,0,6,13,0,9
121153,91,0,0,3,0,0,0,0,0
124107,91,0,25,4,0,0,0,0,0
124205,91,0,0,32,1,1,0,0,4
125159,91,0,4,0,0,1,3,0,0
125857,91,0,0,0,0,0,0,0,0
125974,91,3,5,23,0,1,0,0,0
126642,91,0,7,14,0,0,2,0,0
126918,91,0,9,0,0,0,0,0,0
126989,91,1,10,0,0,0,0,0,0
128037,91,0,11,1,0,0,0,0,2
129420,91,0,1,7,0,4,0,0,0
129954,91,0,22,1,2,1,12,0,2
130120,91,0,4,2,0,0,4,0,14
130272,91,1,16,1,0,0,3,0,2
130891,91,0,9,6,0,0,0,0,0
131427,91,0,7,1,0,1,0,0,0
132126,91,0,17,0,1,0,0,0,0
132307,91,0,1,1,0,0,0,0,0
133759,91,25,13,0,0,0,1,0,0
135592,91,0,1,0,0,0,0,0,0
137441,91,0,0,0,0,0,0,0,0
139670,91,0,8,7,0,0,0,0,0
139806,91,0,9,0,0,0,0,0,0
140460,91,0,2,17,0,0,1,0,0
142457,91,0,15,0,0,0,0,0,0
144203,91,0,0,0,0,0,0,0,0
144482,91,0,10,4,0,0,0,0,0
145786,91,0,12,3,0,0,0,0,0
146903,91,0,10,0,0,0,0,0,0
149546,91,0,16,0,0,0,0,0,0
149598,91,0,30,2,0,1,0,0,0
149876,91,0,10,0,0,0,0,0,0
149892,91,0,3,8,0,0,0,0,8
112137,90,0,37,5,0,0,0,0,0
112270,90,0,29,23,1,4,0,0,0
112734,90,0,30,0,0,0,0,0,0
112819,90,0,23,0,0,0,0,4,0
113797,90,0,4,2,0,0,0,0,0
113872,90,0,9,0,0,0,0,0,1
114150,90,2,4,0,0,1,0,0,0
114735,90,0,1,0,0,0,12,0,0
114968,90,0,18,0,0,0,0,0,0
115703,90,0,4,24,0,2,0,0,0
116793,90,0,0,0,9,1,20,0,0
117428,90,0,5,0,0,0,12,0,0
117515,90,0,0,0,2,0,0,0,0
117570,90,0,30,45,0,0,0,0,0
118639,90,0,9,30,0,0,0,0,1
120573,90,0,0,0,0,0,0,0,0
120760,90,0,36,8,0,0,0,0,0
122032,90,0,3,7,0,0,0,0,0
122056,90,0,0,17,0,0,0,0,0
122227,90,0,8,3,0,0,0,0,0
122443,90,0,1,2,0,0,0,0,0
122687,90,0,0,3,17,0,0,0,0
123077,90,0,0,11,0,0,1,0,0
123202,90,0,32,1,0,0,0,0,0
123780,90,0,27,2,0,0,1,0,0
124116,90,0,1,0,0,0,0,0,0
124725,90,0,0,0,0,0,0,0,0
124937,90,0,5,2,0,0,0,0,0
125320,90,0,25,0,0,0,0,0,0
125695,90,0,5,0,1,0,0,0,0
126337,90,17,0,0,0,5,0,0,1
127068,90,4,22,2,0,2,0,0,0
127387,90,0,3,3,0,1,0,0,0
127416,90,0,12,3,3,0,0,0,0
127418,90,0,15,2,0,0,0,0,0
127989,90,0,0,6,0,7,0,0,0
128084,90,0,0,0,0,4,21,0,0
128719,90,0,0,15,1,0,2,0,8
129279,90,0,0,0,8,1,2,0,0
129469,90,0,20,0,0,2,10,0,0
129886,90,0,0,10,0,0,0,0,0
130726,90,0,14,0,0,3,1,0,0
130905,90,0,14,1,1,1,0,0,0
131828,90,0,5,7,1,0,0,0,0
133098,90,0,7,0,0,0,0,0,0
133196,90,0,3,0,0,0,0,0,0
134620,90,0,5,15,0,2,1,0,0
134838,90,0,18,2,0,3,0,0,0
136873,90,0,0,0,0,1,0,0,0
137172,90,0,6,2,0,0,0,0,0
137275,90,0,28,0,1,0,0,0,1
137565,90,0,5,19,0,0,0,0,5
138720,90,0,9,0,0,0,0,0,0
139546,90,0,3,1,2,0,0,0,0
140001,90,0,0,0,0,3,8,0,14
140981,90,0,0,0,0,0,1,0,0
142351,90,0,0,0,0,1,0,0,0
142877,90,1,14,0,0,1,0,0,0
143446,90,0,26,0,0,1,0,0,0
143759,90,0,6,13,0,0,0,0,0
143813,90,0,8,19,0,0,3,0,0
144979,90,1,0,0,0,4,0,0,0
146040,90,0,0,0,1,0,0,0,0
146457,90,0,23,1,0,0,0,0,0
147072,90,18,9,0,0,0,0,0,0
147300,90,0,6,0,0,0,0,0,0
149540,90,0,3,0,0,0,0,0,0
113029,89,0,19,0,0,4,0,0,0
113030,89,0,12,23,0,3,0,0,0
113312,89,18,0,3,0,0,0,0,0
113767,89,0,3,0,0,2,7,0,0
114703,89,0,4,0,0,0,0,0,0
115150,89,0,0,0,0,0,0,0,0
115265,89,1,9,0,0,0,0,0,1
115561,89,0,1,11,0,0,2,0,0
115967,89,0,5,0,0,0,0,0,0
116145,89,0,1,0,0,0,0,0,1
117763,89,0,0,0,0,0,0,0,0
117794,89,0,13,2,0,0,0,0,0
118427,89,0,31,0,0,0,0,0,0
118665,89,0,0,7,0,0,23,0,6
118767,89,0,3,10,0,0,0,0,0
120392,89,0,2,0,0,0,0,0,0
121554,89,0,9,4,0,0,0,0,0
121891,89,0,0,9,1,0,0,0,13
121967,89,0,19,0,0,0,0,0,1
122020,89,6,34,0,0,0,0,0,0
122276,89,0,22,5,0,0,0,0,0
122503,89,0,0,0,0,0,0,0,0
122547,89,0,0,0,1,0,0,0,0
124185,89,0,0,0,0,0,0,0,0
124401,89,0,0,17,0,1,0,0,0
124406,89,1,0,4,1,2,18,0,3
124480,89,0,18,8,0,0,0,0,0
124630,89,0,6,9,0,0,0,0,0
124801,89,0,6,2,0,0,0,0,0
125153,89,0,15,0,0,3,4,0,0
125368,89,0,13,0,0,0,0,0,0
125529,89,0,0,9,0,2,6,0,0
125624,89,0,5,29,0,4,0,0,0
125767,89,0,0,0,0,0,0,0,0
125843,89,0,7,0,0,2,0,0,0
128569,89,1,0,15,0,2,0,0,0
128639,89,0,28,4,0,1,0,0,0
129188,89,14,6,0,0,4,0,0,0
132218,89,2,8,0,0,2,9,0,0
132996,89,0,1,18,0,0,0,0,0
133480,89,0,9,1,0,0,0,0,0
133814,89,0,15,0,0,0,0,0,7
137341,89,0,0,0,1,0,3,0,0
137437,89,0,0,4,0,2,0,0,0
139403,89,1,15,0,0,0,0,0,0
140577,89,0,9,0,0,1,1,0,0
141978,89,0,3,17,0,0,0,0,0
142298,89,0,15,3,0,0,0,0,0
142469,89,0,42,0,0,0,0,0,0
142699,89,2,0,1,0,1,7,0,0
142847,89,0,0,7,0,0,0,0,0
144901,89,0,4,0,0,0,0,0,0
145202,89,0,0,7,0,1,0,0,0
145333,89,0,27,0,0,0,0,0,0
146859,89,0,6,1,0,0,0,0,5
146890,89,2,1,3,0,2,0,0,0
146935,89,0,30,0,0,3,0,0,0
149512,89,0,0,0,0,0,0,0,0
149657,89,0,7,10,0,0,0,0,0
112863,88,0,2,19,0,1,0,0,0
114183,88,0,23,6,0,0,0,0,0
115734,88,0,9,0,0,0,8,0,0
116331,88,0,3,0,0,0,5,0,0
116398,88,0,8,0,0,0,0,0,0
116725,88,0,6,10,0,0,0,0,0
116747,88,0,1,4,0,0,5,0,0
117841,88,0,0,0,0,1,0,0,0
118221,88,0,7,8,0,0,0,0,0
118289,88,0,0,10,0,0,0,0,0
119012,88,0,0,0,0,0,0,0,10
119062,88,0,0,0,0,0,0,0,4
119216,88,0,3,12,1,20,0,0,6
120581,88,0,6,2,0,0,0,0,0
121108,88,0,10,0,0,0,0,0,0
122110,88,0,35,0,0,0,0,0,0
124073,88,0,1,16,0,2,1,0,0
124724,88,0,5,0,0,1,0,0,0
124813,88,0,0,0,0,0,0,0,0
124889,88,0,7,1,0,0,0,0,0
125419,88,0,24,3,0,0,5,0,0
125641,88,0,5,8,0,0,0,0,0
125969,88,0,7,12,0,5,0,0,0
126792,88,0,0,6,0,0,0,0,0
128238,88,0,7,0,0,0,0,0,0
128864,88,0,1,0,0,0,2,0,0
129535,88,0,0,21,0,0,0,0,0
130461,88,0,0,0,0,0,0,0,1
132285,88,0,1,0,0,0,0,0,0
133978,88,0,1,21,0,1,0,0,0
134353,88,0,27,0,1,3,11,0,0
134681,88,1,8,0,0,0,5,0,0
135455,88,0,1,0,0,0,33,0,0
136087,88,1,0,9,0,2,0,0,0
136820,88,0,6,0,0,0,2,0,0
137883,88,0,4,12,0,0,0,0,0
138264,88,0,28,3,0,0,0,0,0
138554,88,8,9,6,0,0,0,0,0
138652,88,0,0,3,0,0,2,0,0
139168,88,0,2,0,0,4,0,0,0
139930,88,0,0,0,0,4,0,0,0
141364,88,0,4,0,0,0,0,0,10
142232,88,37,0,17,1,0,0,0,0
143714,88,0,0,0,2,4,1,0,6
145261,88,0,8,22,0,0,0,0,0
145321,88,0,4,10,0,0,0,0,0
146606,88,0,0,0,0,3,0,0,0
146817,88,4,17,0,0,1,0,0,0
148935,88,0,11,2,1,0,0,0,0
149002,88,0,2,1,1,0,0,0,0
149028,88,0,14,3,0,0,0,0,0
149902,88,0,6,0,0,0,0,0,0
112102,87,0,23,0,0,0,0,0,0
112325,87,0,2,0,0,4,0,0,0
112667,87,0,4,13,0,0,0,0,2
113124,87,4,12,0,0,0,2,12,22
113407,87,0,27,0,0,0,0,0,0
114030,87,11,15,0,0,0,0,0,0
114129,87,0,0,0,0,0,5,0,0
114133,87,0,0,0,0,10,0,0,0
114892,87,0,3,0,0,0,0,0,8
114901,87,0,0,9,0,0,0,0,0
116850,87,0,12,0,0,0,0,0,0
117458,87,0,0,0,0,0,0,0,0
117751,87,0,2,10,0,1,0,0,5
117802,87,2,9,15,0,0,0,0,0
118596,87,0,9,0,0,0,0,0,0
119217,87,0,25,1,0,0,0,0,0
120478,87,3,2,16,0,0,0,0,0
121968,87,0,22,0,0,0,3,0,0
122019,87,0,0,0,0,2,0,0,0
122599,87,0,0,29,0,1,0,0,0
122746,87,0,0,9,0,3,7,0,0
123321,87,0,1,0,0,1,0,0,0
123346,87,0,17,4,0,0,0,0,0
124056,87,0,46,9,0,0,0,0,0
124086,87,0,19,6,0,0,0,0,0
124455,87,0,0,0,0,0,0,0,2
124577,87,0,11,0,0,1,0,0,0
125012,87,0,0,22,0,0,0,0,0
125610,87,0,0,0,0,0,0,0,0
125663,87,13,12,0,0,2,0,0,0
127275,87,0,0,11,0,0,0,0,0
127643,87,0,2,8,0,0,2,0,0
127773,87,0,5,0,0,0,0,0,0
129115,87,0,24,0,0,3,0,0,0
129241,87,0,0,0,0,0,0,0,0
131784,87,0,1,5,0,0,0,0,0
131859,87,0,0,0,0,0,0,0,0
132194,87,0,25,5,0,0,0,0,0
132521,87,0,5,16,0,3,0,0,1
132827,87,0,1,0,0,0,0,0,0
136732,87,0,6,0,0,4,0,0,0
138501,87,0,7,0,0,0,0,0,0
139741,87,0,19,1,0,0,3,0,0
139888,87,0,0,0,0,0,0,0,0
141782,87,1,4,0,0,0,0,0,0
142411,87,0,14,19,0,1,1,0,0
143082,87,0,15,9,0,0,0,0,0
143340,87,0,5,0,0,0,1,0,0
144160,87,0,4,12,0,0,0,0,0
144332,87,0,13,23,0,0,0,0,0
144455,87,0,24,0,0,0,0,0,2
145702,87,0,2,0,0,0,0,0,0
112331,86,0,14,14,0,0,0,3,0
112999,86,0,6,3,0,1,1,0,0
113827,86,0,1,0,0,21,0,0,0
114862,86,0,0,6,0,0,3,0,0
115360,86,0,29,0,0,0,0,2,0
115795,86,10,8,0,0,0,0,0,0
116420,86,0,16,3,1,0,0,0,0
116464,86,6,0,0,2,0,13,0,1
117261,86,0,0,0,0,0,0,0,4
117993,86,0,0,0,0,1,2,0,11
118058,86,0,10,3,0,0,0,0,0
118150,86,0,50,0,0,3,1,0,0
118242,86,0,6,0,0,0,12,0,0
118877,86,25,16,8,0,0,0,0,1
119315,86,1,0,5,0,1,0,0,0
120254,86,2,1,1,0,0,1,0,0
120578,86,6,0,10,0,0,0,0,0
122116,86,2,16,2,0,3,0,0,0
122412,86,0,9,0,0,4,1,0,0
123175,86,0,25,0,0,5,1,0,0
123577,86,0,0,0,0,1,0,0,22
123927,86,0,0,4,0,1,0,0,0
124159,86,0,4,0,0,0,0,0,0
124195,86,0,0,0,0,0,3,0,0
125029,86,0,9,15,0,0,0,0,0
125234,86,1,11,0,0,0,0,0,0
125458,86,0,3,0,1,0,0,0,0
125792,86,0,5,0,0,1,0,0,0
127233,86,1,11,2,0,0,0,0,0
128680,86,0,4,24,0,0,0,0,0
129721,86,0,0,0,0,11,0,0,0
130524,86,0,37,0,0,8,4,0,0
131042,86,0,8,8,0,0,0,0,0
131896,86,0,4,0,0,0,0,0,0
133793,86,0,0,0,6,0,2,0,0
133833,86,0,0,2,0,0,4,0,0
134946,86,0,0,0,0,0,0,0,0
136003,86,0,0,4,0,3,16,0,0
136104,86,0,23,0,0,1,0,0,0
136341,86,0,9,1,0,0,0,0,0
136398,86,0,2,5,8,0,0,0,1
136417,86,0,2,0,0,0,0,0,0
136997,86,0,11,14,0,0,0,0,0
137630,86,0,0,5,0,16,1,0,0
138337,86,0,1,0,0,3,14,0,0
138463,86,0,10,6,0,1,0,0,0
139237,86,0,2,8,0,2,0,0,2
139862,86,0,7,6,0,0,0,0,0
142451,86,0,3,1,0,64,0,0,0
142744,86,0,6,21,0,0,0,0,0
142885,86,0,0,3,0,0,0,0,0
143638,86,0,1,0,0,5,8,0,0
144006,86,0,14,0,0,0,0,0,0
144269,86,0,11,12,0,1,0,0,2
145034,86,0,12,0,0,1,0,0,0
145089,86,1,1,5,0,3,0,0,0
145397,86,0,13,0,0,1,0,0,0
145777,86,0,38,0,0,0,0,0,0
145956,86,0,0,0,0,0,0,0,0
146426,86,0,30,2,0,0,0,0,0
146809,86,0,0,6,0,0,0,0,0
147214,86,0,4,10,0,4,0,0,0
149304,86,0,7,1,1,8,0,0,1
149591,86,9,4,16,0,5,3,0,0
149882,86,0,1,0,0,0,0,0,0
112156,85,0,12,3,0,0,0,0,0
112284,85,6,0,0,0,0,2,0,0
112587,85,0,2,0,0,0,16,0,0
112938,85,0,22,0,0,0,0,0,0
113139,85,0,2,0,0,0,0,0,0
113467,85,0,7,0,0,0,1,0,0
114001,85,0,3,0,1,0,0,0,0
114184,85,0,13,0,0,0,0,0,0
114609,85,0,0,0,0,0,0,0,0
115267,85,0,3,5,0,0,0,0,0
115938,85,0,5,0,0,0,0,0,0
116108,85,0,10,0,0,2,0,0,0
117064,85,0,0,10,0,0,0,0,0
117693,85,0,12,0,0,0,0,0,0
118140,85,0,8,0,0,0,0,0,0
118584,85,0,0,0,0,0,0,0,0
119122,85,0,0,4,0,0,0,0,0
119528,85,1,10,0,0,2,0,0,0
119977,85,0,6,33,0,2,0,0,0
120457,85,0,14,0,0,0,0,0,0
120682,85,0,18,0,0,0,1,0,0
120705,85,3,0,0,0,1,0,0,1
122627,85,0,7,8,0,0,0,0,0
122712,85,0,0,0,0,0,0,0,0
123293,85,0,10,16,0,0,0,0,0
123442,85,0,35,0,0,0,0,0,0
123936,85,0,0,2,2,1,0,0,0
124407,85,0,1,23,0,1,0,0,0
125601,85,5,1,1,7,4,34,0,0
125957,85,0,13,0,0,0,0,0,0
126057,85,0,16,0,0,0,0,0,0
126150,85,0,9,0,0,0,0,0,0
126599,85,0,0,0,0,1,0,0,0
129602,85,0,39,3,0,0,0,0,0
130500,85,0,21,0,0,0,0,0,0
130846,85,1,0,0,0,0,3,0,0
131375,85,0,2,0,0,1,4,0,0
131704,85,0,0,1,0,0,0,0,0
131840,85,0,0,0,1,16,0,0,0
131854,85,0,3,0,0,5,0,0,0
133030,85,1,7,5,0,0,0,0,0
133237,85,0,0,12,0,0,0,0,0
133338,85,0,2,0,1,0,0,0,0
133837,85,0,0,0,0,0,0,0,0
134100,85,0,7,0,0,0,0,0,1
134179,85,0,5,8,0,5,0,0,0
134361,85,0,23,0,0,0,0,0,0
134545,85,0,30,3,0,0,0,0,0
134907,85,0,0,0,0,0,0,0,0
135202,85,0,0,0,0,0,0,0,0
135312,85,0,8,4,0,6,0,0,0
135341,85,1,0,0,0,0,0,0,0
136105,85,0,12,0,2,1,0,0,2
136293,85,0,12,1,0,0,1,0,0
136490,85,0,10,0,0,0,0,0,0
137379,85,0,7,26,0,2,0,0,3
137551,85,0,16,1,0,0,0,0,0
139570,85,7,0,0,1,1,0,0,0
140165,85,0,4,0,0,0,0,0,0
140174,85,34,18,0,0,0,0,3,4
141503,85,0,52,23,0,0,0,0,0
143029,85,0,5,13,0,0,2,0,0
148868,85,0,0,1,2,0,2,0,0
148883,85,0,26,3,1,0,0,0,0
148899,85,0,0,0,0,0,0,0,0
149088,85,0,0,0,2,1,3,0,0
149283,85,0,16,7,0,1,0,0,0
112581,84,0,0,0,0,5,1,0,0
113059,84,0,34,18,0,0,0,0,6
114280,84,0,34,0,0,0,0,0,0
114348,84,0,18,0,0,0,0,0,14
114544,84,0,60,2,0,0,0,0,0
114720,84,0,0,13,0,0,0,0,1
114810,84,0,0,0,0,0,0,0,2
115727,84,0,0,0,0,1,4,0,0
116334,84,0,18,6,0,4,9,0,0
116448,84,0,0,0,0,1,0,0,4
116465,84,0,2,0,1,0,9,0,0
117897,84,0,0,5,0,0,0,0,0
118256,84,0,3,0,0,0,0,0,0
118768,84,0,34,0,0,0,0,0,0
119014,84,0,14,10,0,0,0,0,1
119527,84,0,0,8,0,5,3,0,0
119642,84,0,3,3,0,3,6,0,0
120629,84,0,3,0,0,0,0,0,0
122239,84,0,3,0,0,0,1,0,0
122535,84,0,4,0,0,0,1,0,0
123343,84,0,0,0,0,0,1,0,0
124014,84,0,0,3,0,1,7,0,0
124835,84,0,2,18,0,0,0,0,0
124962,84,0,0,12,0,1,1,0,0
125727,84,0,0,0,0,0,0,0,0
126442,84,0,2,0,0,0,0,0,0
126459,84,0,0,0,5,0,15,0,0
126624,84,0,4,24,0,0,0,0,6
128858,84,0,39,0,0,0,0,0,2
129482,84,0,14,1,0,0,0,0,0
130081,84,0,11,11,0,0,1,0,0
131663,84,0,10,0,0,0,0,0,0
132180,84,0,0,5,0,0,0,0,11
132340,84,0,15,12,0,1,0,0,0
132379,84,16,0,0,0,4,0,0,0
132739,84,0,5,0,0,2,0,0,0
132977,84,0,9,0,0,0,0,0,0
133802,84,0,0,3,5,0,0,0,0
135583,84,0,39,0,0,0,0,0,0
136532,84,0,0,23,0,2,0,0,0
136571,84,5,0,2,0,0,0,0,0
137310,84,0,28,0,0,2,0,0,0
138693,84,0,4,0,0,1,4,0,0
139798,84,0,0,20,0,5,0,0,0
139935,84,0,5,19,2,0,1,0,0
