"","message_id","hex_u_emo","count","Emoji","Unicode.codepoint","Occurrences","Position","Negative","Neutral","Positive","Substituted","negative_norm","neutral_norm","positive_norm","neutral","positive","negative"
"10109",94348,"F09F98A2",4,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,0.897196261682243,1.56475300400534,1.53805073431242
"10110",94349,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"10111",94350,"F09F9881",20,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,5.92051164915486,11.5395157606213,2.53997259022385
"10112",94351,"E29DA4",14,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.32,11.0626086956522,0.617391304347826
"10113",94351,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"10114",94352,"E29DA4",20,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,3.31428571428571,15.8037267080745,0.881987577639751
"10115",94352,"F09F918D",64,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,15.8791801510248,40.7680690399137,7.35275080906149
"10116",94352,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10117",94356,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10118",94356,"F09F918D",42,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.42071197411,26.7540453074434,4.8252427184466
"10119",94356,"F09F9881",16,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,4.73640931932389,9.23161260849703,2.03197807217908
"10120",94357,"F09F98A2",42,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,9.42056074766355,16.4299065420561,16.1495327102804
"10121",94357,"F09F98B1",28,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,7.90442477876106,12.7115044247788,7.38407079646018
"10122",94358,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"10123",94358,"F09F9881",32,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,9.47281863864778,18.4632252169941,4.06395614435815
"10124",94359,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"10125",94359,"F09F9881",78,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,23.089995431704,45.004111466423,9.905893101873
"10126",94360,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"10127",94361,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"10128",94361,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10129",94361,"F09F9881",20,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,5.92051164915486,11.5395157606213,2.53997259022385
"10130",94362,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"10131",94362,"F09F918D",74,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,18.3603020496224,47.1380798274002,8.50161812297735
"10132",94363,"F09F918D",14,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.47357065803668,8.91801510248112,1.6084142394822
"10133",94363,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10134",94364,"F09F918D",36,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.93203883495146,22.9320388349515,4.13592233009709
"10135",94365,"F09F918D",60,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.8867313915858,38.2200647249191,6.89320388349515
"10136",94366,"F09F918D",56,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,13.8942826321467,35.6720604099245,6.4336569579288
"10137",94367,"F09F9881",12,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,3.55230698949292,6.92370945637277,1.52398355413431
"10138",94368,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"10139",94368,"F09F9881",34,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,10.0648698035633,19.6171767930562,4.31795340338054
"10140",94369,"F09F918D",52,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.9018338727077,33.1240560949299,5.97411003236246
"10141",94370,"E29DA4",10,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.65714285714286,7.90186335403727,0.440993788819876
"10142",94370,"F09F918D",46,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.4131607335491,29.302049622438,5.28478964401295
"10143",94371,"E29DA4",8,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.32571428571429,6.32149068322981,0.352795031055901
"10144",94371,"F09F918D",66,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,16.3754045307443,42.042071197411,7.58252427184466
"10145",94371,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10146",94372,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10147",94372,"F09F9881",48,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,14.2092279579717,27.6948378254911,6.09593421653723
"10148",94373,"F09F918D",10,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.48112189859763,6.37001078748652,1.14886731391586
"10149",94373,"F09F9881",18,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,5.32846048423938,10.3855641845592,2.28597533120146
"10150",94374,"F09F918D",52,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.9018338727077,33.1240560949299,5.97411003236246
"10151",94375,"F09F918D",40,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.92448759439051,25.4800431499461,4.59546925566343
"10152",94376,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10153",94376,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"10154",94376,"F09F9881",70,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,20.721790772042,40.3883051621745,8.88990406578346
"10155",94376,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10156",94377,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10157",94377,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"10158",94377,"F09F9881",6,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.77615349474646,3.46185472818639,0.761991777067154
"10159",94378,"F09F98B1",20,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,5.64601769911504,9.07964601769912,5.27433628318584
"10160",94381,"F09F98B1",32,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,9.03362831858407,14.5274336283186,8.43893805309735
"10161",94382,"F09F918D",56,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,13.8942826321467,35.6720604099245,6.4336569579288
"10162",94382,"F09F9881",4,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.18410232983097,2.30790315212426,0.507994518044769
"10163",94383,"E29DA4",10,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.65714285714286,7.90186335403727,0.440993788819876
"10164",94383,"F09F918D",46,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.4131607335491,29.302049622438,5.28478964401295
"10165",94384,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10166",94384,"F09F9881",32,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,9.47281863864778,18.4632252169941,4.06395614435815
"10167",94384,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10168",94385,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10169",94385,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10170",94385,"F09F9881",22,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,6.51256281407035,12.6934673366834,2.79396984924623
"10171",94386,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"10172",94387,"F09F9881",60,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,17.7615349474646,34.6185472818639,7.61991777067154
"10173",94388,"F09F9881",10,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,2.96025582457743,5.76975788031064,1.26998629511192
"10174",94389,"F09F918D",14,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.47357065803668,8.91801510248112,1.6084142394822
"10175",94389,"F09F9881",4,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.18410232983097,2.30790315212426,0.507994518044769
"10176",94390,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"10177",94390,"F09F918D",40,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.92448759439051,25.4800431499461,4.59546925566343
"10178",94390,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10179",94391,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"10180",94391,"F09F918D",40,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.92448759439051,25.4800431499461,4.59546925566343
"10181",94391,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10182",94392,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"10183",94392,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"10184",94392,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10185",94393,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"10186",94393,"F09F918D",36,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.93203883495146,22.9320388349515,4.13592233009709
"10187",94393,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10188",94394,"F09F918D",58,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.3905070118662,36.9460625674218,6.66343042071197
"10189",94394,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10190",94395,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10191",94395,"F09F918D",50,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.4056094929881,31.8500539374326,5.74433656957929
"10192",94395,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10193",94396,"E29DA4",40,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,6.62857142857143,31.6074534161491,1.7639751552795
"10194",94396,"F09F918D",12,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.97734627831715,7.64401294498382,1.37864077669903
"10195",94396,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10196",94397,"E29DA4",12,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.98857142857143,9.48223602484472,0.529192546583851
"10197",94398,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"10198",94399,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"10199",94399,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10200",94400,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"10201",94400,"F09F918D",60,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.8867313915858,38.2200647249191,6.89320388349515
"10202",94400,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10203",94401,"F09F918D",46,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.4131607335491,29.302049622438,5.28478964401295
"10204",94401,"F09F9881",8,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,2.36820465966195,4.61580630424852,1.01598903608954
